github.com/gorilla/css/scanner,https://github.com/gorilla/css/blob/v1.0.1/LICENSE,BSD-3-Clause
github.com/gosimple/slug,https://github.com/gosimple/slug/blob/v1.15.0/LICENSE,MPL-2.0
github.com/gosimple/unidecode,https://github.com/gosimple/unidecode/blob/v1.0.1/LICENSE,Apache-2.0
github.com/hack-pad/hackpadfs,https://github.com/hack-pad/hackpadfs/blob/v0.2.4/LICENSE,Apache-2.0
github.com/hairyhenderson/go-fsimpl,https://github.com/hairyhenderson/go-fsimpl/blob/v0.3.1/LICENSE,MIT
github.com/hairyhenderson/gomplate/v3,https://github.com/hairyhenderson/gomplate/blob/v3.11.8/LICENSE,MIT
github.com/hairyhenderson/gomplate/v4,https://github.com/hairyhenderson/gomplate/blob/v4.3.3/LICENSE,MIT
github.com/hairyhenderson/toml,https://github.com/hairyhenderson/toml/blob/40456b8e66cf/COPYING,MIT
github.com/hairyhenderson/xignore,https://github.com/hairyhenderson/xignore/blob/95fe86932830/LICENSE.txt,MIT
github.com/hairyhenderson/yaml,https://github.com/hairyhenderson/yaml/blob/2d35fca545ce/LICENSE,MIT
github.com/hashicorp/aws-sdk-go-base/v2/endpoints,https://github.com/hashicorp/aws-sdk-go-base/blob/v2.0.0-beta.65/LICENSE,MPL-2.0
github.com/hashicorp/consul/api,https://github.com/hashicorp/consul/blob/api/v1.32.1/api/LICENSE,MPL-2.0
github.com/hashicorp/errwrap,https://github.com/hashicorp/errwrap/blob/v1.1.0/LICENSE,MPL-2.0
github.com/hashicorp/go-cleanhttp,https://github.com/hashicorp/go-cleanhttp/blob/v0.5.2/LICENSE,MPL-2.0
github.com/hashicorp/go-getter,https://github.com/hashicorp/go-getter/blob/v1.8.2/LICENSE,MPL-2.0
github.com/hashicorp/go-hclog,https://github.com/hashicorp/go-hclog/blob/v1.6.3/LICENSE,MIT
github.com/hashicorp/go-immutable-radix,https://github.com/hashicorp/go-immutable-radix/blob/v1.3.1/LICENSE,MPL-2.0
github.com/hashicorp/go-metrics/compat,https://github.com/hashicorp/go-metrics/blob/v0.5.4/LICENSE,MIT
github.com/hashicorp/go-multierror,https://github.com/hashicorp/go-multierror/blob/v1.1.1/LICENSE,MPL-2.0
github.com/hashicorp/go-retryablehttp,https://github.com/hashicorp/go-retryablehttp/blob/v0.7.7/LICENSE,MPL-2.0
github.com/hashicorp/go-rootcerts,https://github.com/hashicorp/go-rootcerts/blob/v1.0.2/LICENSE,MPL-2.0
github.com/hashicorp/go-secure-stdlib/awsutil,https://github.com/hashicorp/go-secure-stdlib/blob/awsutil/v0.3.0/awsutil/LICENSE,MPL-2.0
github.com/hashicorp/go-secure-stdlib/parseutil,https://github.com/hashicorp/go-secure-stdlib/blob/parseutil/v0.2.0/parseutil/LICENSE,MPL-2.0
github.com/hashicorp/go-secure-stdlib/strutil,https://github.com/hashicorp/go-secure-stdlib/blob/strutil/v0.1.2/strutil/LICENSE,MPL-2.0
github.com/hashicorp/go-sockaddr,https://github.com/hashicorp/go-sockaddr/blob/v1.0.7/LICENSE,MPL-2.0
github.com/hashicorp/go-uuid,https://github.com/hashicorp/go-uuid/blob/v1.0.3/LICENSE,MPL-2.0
github.com/hashicorp/go-version,https://github.com/hashicorp/go-version/blob/v1.7.0/LICENSE,MPL-2.0
github.com/hashicorp/golang-lru/simplelru,https://github.com/hashicorp/golang-lru/blob/v1.0.2/LICENSE,MPL-2.0
github.com/hashicorp/golang-lru/v2,https://github.com/hashicorp/golang-lru/blob/v2.0.7/LICENSE,MPL-2.0
github.com/hashicorp/golang-lru/v2/simplelru,https://github.com/hashicorp/golang-lru/blob/v2.0.7/simplelru/LICENSE_list,BSD-3-Clause
github.com/hashicorp/hcl,https://github.com/hashicorp/hcl/blob/v1.0.1-vault-7/LICENSE,MPL-2.0
github.com/hashicorp/hcl/v2,https://github.com/hashicorp/hcl/blob/v2.24.0/LICENSE,MPL-2.0
github.com/hashicorp/serf/coordinate,https://github.com/hashicorp/serf/blob/v0.10.2/LICENSE,MPL-2.0
github.com/hashicorp/terraform-config-inspect/tfconfig,https://github.com/hashicorp/terraform-config-inspect/blob/225c06ed5fd9/LICENSE,MPL-2.0
github.com/hashicorp/terraform-exec,https://github.com/hashicorp/terraform-exec/blob/v0.24.0/LICENSE,MPL-2.0
github.com/hashicorp/terraform-json,https://github.com/hashicorp/terraform-json/blob/v0.27.1/LICENSE,MPL-2.0
github.com/hashicorp/vault/api,https://github.com/hashicorp/vault/blob/api/v1.20.0/api/LICENSE,MPL-2.0
github.com/hashicorp/vault/api/auth/approle,https://github.com/hashicorp/vault/blob/api/auth/approle/v0.9.0/api/auth/approle/LICENSE,MPL-2.0
github.com/hashicorp/vault/api/auth/aws,https://github.com/hashicorp/vault/blob/api/auth/aws/v0.10.0/api/auth/aws/LICENSE,MPL-2.0
github.com/hashicorp/vault/api/auth/userpass,https://github.com/hashicorp/vault/blob/api/auth/userpass/v0.9.0/api/auth/userpass/LICENSE,MPL-2.0
github.com/huandu/go-clone,https://github.com/huandu/go-clone/blob/v1.7.3/LICENSE,MIT
github.com/huandu/go-sqlbuilder,https://github.com/huandu/go-sqlbuilder/blob/v1.37.0/LICENSE,MIT
github.com/huandu/xstrings,https://github.com/huandu/xstrings/blob/v1.5.0/LICENSE,MIT
github.com/iancoleman/orderedmap,https://github.com/iancoleman/orderedmap/blob/v0.3.0/LICENSE,MIT
github.com/itchyny/gojq,https://github.com/itchyny/gojq/blob/v0.12.17/LICENSE,MIT
github.com/itchyny/timefmt-go,https://github.com/itchyny/timefmt-go/blob/v0.1.6/LICENSE,MIT
github.com/jbenet/go-context/io,https://github.com/jbenet/go-context/blob/d14ea06fba99/LICENSE,MIT
github.com/jfrog/archiver/v3,https://github.com/jfrog/archiver/blob/v3.6.1/LICENSE,MIT
github.com/jfrog/build-info-go,https://github.com/jfrog/build-info-go/blob/v1.11.0/LICENSE,Apache-2.0
github.com/jfrog/gofrog,https://github.com/jfrog/gofrog/blob/v1.7.6/LICENSE,Apache-2.0
github.com/jfrog/jfrog-client-go,https://github.com/jfrog/jfrog-client-go/blob/v1.55.0/LICENSE,Apache-2.0
github.com/jinzhu/copier,https://github.com/jinzhu/copier/blob/v0.4.0/License,MIT
github.com/jmespath/go-jmespath,https://github.com/jmespath/go-jmespath/blob/v0.4.0/LICENSE,Apache-2.0
github.com/joho/godotenv,https://github.com/joho/godotenv/blob/v1.5.1/LICENCE,MIT
github.com/json-iterator/go,https://github.com/json-iterator/go/blob/v1.1.12/LICENSE,MIT
github.com/jwalton/go-supportscolor,https://github.com/jwalton/go-supportscolor/blob/v1.2.0/LICENSE,MIT
